Category,Product Name,Brand,Price (KSh),Original Price (KSh),Discount %,High Discount Flag,Rating,Review Count,Product URL,Scraped Date,Storage (GB),RAM (GB),Battery (mAh),Camera (MP),Rating Category,Price Category,Value Score
tablets,"C Idea 10.1 Inch Tablet, Android 12 Tablet 8GB RAM+128GB ROM,1920*1200 HD Screen, Dual Camera 8MP+13MP, 6000mAh, Gray","C Idea 10.1 Inch Tablet, Android 12 Tablet 8GB RAM+128GB ROM,1920*1200 HD Screen, Dual Camera 8MP+13MP, 6000mAh, Gray",12887,20484,37.1,FALSE,0,0,https://www.jumia.co.ke/c-idea-10.1-inch-tablet-android-12-tablet-8gb-ram128gb-rom19201200-hd-screen-dual-camera-8mp13mp-6000mah-gray-268107190.html,07/26/26 13:48,128,8,6000,8,No Rating,Entry (5k-15k),0.111
tablets,Samsung Galaxy Tab S7 Plus-12.4 Inch Smart Case With Pen Holder,Samsung Galaxy Tab S7 Plus-12.4 Inch Smart Case With Pen Holder,5500,6500,15.4,FALSE,0,0,https://www.jumia.co.ke/generic-samsung-galaxy-tab-s7-plus-12.4-inch-smart-case-with-pen-holder-326298690.html,07/26/26 13:48,,,,,No Rating,Entry (5k-15k),0.046
tablets,"Modio M132 Tablet PC, Display 8 inch, Memory 512GB ROM + 8GB RAM, Battery 5000mah, Camera 13mp+5mp, Dual SIM, Flip case, Keyboard & Touch pen Tablet gray","Modio M132 Tablet PC, Display 8 inch, Memory 512GB ROM + 8GB RAM, Battery 5000mah, Camera 13mp+5mp, Dual SIM, Flip case, Keyboard & Touch pen Tablet gray",7699,16999,54.7,FALSE,0,0,https://www.jumia.co.ke/modio-m132-tablet-pc-display-8-inch-memory-512gb-rom-8gb-ram-battery-5000mah-camera-13mp5mp-dual-sim-flip-case-keyboard-touch-pen-tablet-gray-327732147.html,07/26/26 13:48,512,8,5000,13,No Rating,Entry (5k-15k),0.164
tablets,Modio M730 5G Tablet - Kids Android Tablets PC,Modio  M730 5G Tablet - Kids Android Tablets PC,5987,9999,40.1,FALSE,0,0,https://www.jumia.co.ke/modio-m730-5g-tablet-kids-android-tablets-pc-327587390.html,07/26/26 13:48,,,,,No Rating,Entry (5k-15k),0.12
tablets,"Tablet for kids 7-inches 4gb ram and 64gb storage wifi learning tablets for kids, educational baby tablets with protector shock proof learning tablets","Tablet for kids 7-inches 4gb ram and 64gb storage wifi learning tablets for kids, educational baby tablets with protector shock proof learning tablets",5999,9999,40,FALSE,5,0,https://www.jumia.co.ke/generic-tablet-for-kids-7-inches-4gb-ram-and-64gb-storage-wifi-learning-tablets-for-kids-educational-baby-tablets-with-protector-shock-proof-learning-tablets-326485463.html,07/26/26 13:48,,,,,Excellent,Entry (5k-15k),0.62
tablets,"Modio M730 Kids Tablet,7"" inch Display , 6GB RAM, 256GB ROM, Quad-core Android Tab with SIM Card Slot , 5G -- Black","Modio M730 Kids Tablet,7"" inch Display , 6GB RAM, 256GB ROM, Quad-core Android Tab with SIM Card Slot , 5G -- Black",5799,9999,42,FALSE,3.7,0,https://www.jumia.co.ke/modio-m730-kids-tablet7-inch-display-6gb-ram-256gb-rom-quad-core-android-tab-with-sim-card-slot-5g-black-327925716.html,07/26/26 13:48,256,6,,,Good,Entry (5k-15k),0.496
tablets,"Modio M93 11 Inches DisplayTablet, 12GB RAM, 512GB Storage, 10000mAh Battery, Dual SIM, WiFi, Leather Cover Keyboard & Mouse - Black","Modio  M93 11 Inches DisplayTablet, 12GB RAM, 512GB Storage, 10000mAh Battery, Dual SIM, WiFi, Leather Cover Keyboard & Mouse - Black",11890,19999,40.5,FALSE,0,0,https://www.jumia.co.ke/modio-m93-11-inches-displaytablet-12gb-ram-512gb-storage-10000mah-battery-dual-sim-wifi-leather-cover-keyboard-mouse-black-327731573.html,07/26/26 13:48,512,12,10000,,No Rating,Entry (5k-15k),0.122
tablets,"Samsung TAB A11 4GB RAM + 64GB,Battery: 5100Mah,+24 MONTHS WARRANTY +COVER","Samsung TAB A11 4GB RAM + 64GB,Battery: 5100Mah,+24 MONTHS WARRANTY +COVER",17899,19999,10.5,FALSE,0,0,https://www.jumia.co.ke/samsung-tab-a11-4gb-ram-64gbbattery-5100mah24-months-warranty-cover-328279731.html,07/26/26 13:48,4,4,5100,,No Rating,Mid-Range (15k-30k),0.032
tablets,"Modio M92 5G Android Tablet, 11"" Inches Display, 16GB RAM + 1TB, Dual SIM, 10000mAh With Keyboard & Stylus Pen - black","Modio M92 5G Android Tablet, 11"" Inches Display, 16GB RAM + 1TB, Dual SIM, 10000mAh With Keyboard & Stylus Pen  - black",11999,19999,40,FALSE,3.7,0,https://www.jumia.co.ke/modio-m92-5g-android-tablet-11-inches-display-16gb-ram-1tb-dual-sim-10000mah-with-keyboard-stylus-pen-black-326398995.html,07/26/26 13:48,16,16,10000,,Good,Entry (5k-15k),0.49
tablets,"Modio M93 11 Inches DisplayTablet, 12GB RAM, 512GB Storage, 10000mAh Battery, Dual SIM, WiFi, Leather Cover Keyboard & Mouse","Modio  M93 11 Inches DisplayTablet, 12GB RAM, 512GB Storage, 10000mAh Battery, Dual SIM, WiFi, Leather Cover Keyboard & Mouse",11890,19999,40.5,FALSE,5,0,https://www.jumia.co.ke/modio-m93-11-inches-displaytablet-12gb-ram-512gb-storage-10000mah-battery-dual-sim-wifi-leather-cover-keyboard-mouse-327731545.html,07/26/26 13:49,512,12,10000,,Excellent,Entry (5k-15k),0.621
tablets,"Modio M92 5G Android Tablet, 11"" Inches Display, 16GB RAM + 1TB, Dual SIM, 10000mAh With Keyboard & Stylus Pen - black + Free Web Watch & Earpods","Modio M92 5G Android Tablet, 11"" Inches Display, 16GB RAM + 1TB, Dual SIM, 10000mAh With Keyboard & Stylus Pen - black + Free Web Watch & Earpods",13999,19999,30,FALSE,3,0,https://www.jumia.co.ke/modio-m92-5g-android-tablet-11-inches-display-16gb-ram-1tb-dual-sim-10000mah-with-keyboard-stylus-pen-black-free-web-watch-earpods-327541873.html,07/26/26 13:49,16,16,10000,,Average,Entry (5k-15k),0.39
tablets,"Black AI Translation Bluetooth Earphones, Open-Ear Wireless Translator Earbuds for Calls & Music","Black AI Translation Bluetooth Earphones, Open-Ear Wireless Translator Earbuds for Calls & Music",1005,2428,58.6,FALSE,2.8,0,https://www.jumia.co.ke/generic-black-ai-translation-bluetooth-earphones-open-ear-wireless-translator-earbuds-for-calls-music-327146508.html,07/26/26 13:49,,,,,Average,Budget (<5k),0.456
tablets,"Bluetooth Neckband Headphones Wireless Magnetic Earphones with HiFi Headsets, Sports Waterproof Earphones with Durability, Noise Cancelling with Mic for Gym 24H+ Playtime(Blue)","Bluetooth Neckband Headphones Wireless Magnetic Earphones with HiFi Headsets, Sports Waterproof Earphones with Durability, Noise Cancelling with Mic for Gym 24H+ Playtime(Blue)",417,1072,61.1,TRUE,0,0,https://www.jumia.co.ke/generic-bluetooth-neckband-headphones-wireless-magnetic-earphones-with-hifi-headsets-sports-waterproof-earphones-with-durability-noise-cancelling-with-mic-for-gym-24h-playtimeblue-327515256.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.183
tablets,Mini Invisible Wireless Bluetooth Earphone Sleep-Friendly IPX5 Waterproof HIFI Music Earpods LED Power Display Long Battery Life Earbuds,Mini Invisible Wireless Bluetooth Earphone Sleep-Friendly IPX5 Waterproof HIFI Music Earpods LED Power Display Long Battery Life Earbuds,557,1340,58.4,FALSE,0,0,https://www.jumia.co.ke/generic-mini-invisible-wireless-bluetooth-earphone-sleep-friendly-ipx5-waterproof-hifi-music-earpods-led-power-display-long-battery-life-earbuds-327515328.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.175
tablets,"2026 New Generation Wireless Earbuds- Earbud Headphones with LED Display, Hi-Fi HD Stereo Sound, Sweat-resistant Design for Sports, Music, and Gaming, In-Ear Design, Advanced Technology, Wireless Connectivity, and Rapid USB Charging","2026 New Generation Wireless Earbuds- Earbud Headphones with LED Display, Hi-Fi HD Stereo Sound, Sweat-resistant Design for Sports, Music, and Gaming, In-Ear Design, Advanced Technology, Wireless Connectivity, and Rapid USB Charging",817,1097,25.5,FALSE,0,0,https://www.jumia.co.ke/generic-2026-new-generation-wireless-earbuds-earbud-headphones-with-led-display-hi-fi-hd-stereo-sound-sweat-resistant-design-for-sports-music-and-gaming-in-ear-design-advanced-technology-wireless-connectivity-and-rapid-usb-charging-327480340.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.076
tablets,"Bluetooth Neckband Headphones, Wireless Headphones, Soft Neckband, Waterproof Headphones, Bluetooth 4.2, Fast Pairing, Noise Cancellation, Microphone for Gym, Running","Bluetooth Neckband Headphones, Wireless Headphones, Soft Neckband, Waterproof Headphones, Bluetooth 4.2, Fast Pairing, Noise Cancellation, Microphone for Gym, Running",433,922,53,FALSE,3.5,0,https://www.jumia.co.ke/generic-bluetooth-neckband-headphones-wireless-headphones-soft-neckband-waterproof-headphones-bluetooth-4.2-fast-pairing-noise-cancellation-microphone-for-gym-running-325989007.html,07/26/26 13:49,,,,,Good,Budget (<5k),0.509
tablets,Wireless Earphones 5.3 Neckband Headphones LED Display Stereo Sports Headset Halter Magnetic Earbuds,Wireless Earphones 5.3 Neckband Headphones LED Display Stereo Sports Headset Halter Magnetic Earbuds,1219,2144,43.1,FALSE,4.5,0,https://www.jumia.co.ke/generic-wireless-earphones-5.3-neckband-headphones-led-display-stereo-sports-headset-halter-magnetic-earbuds-326384370.html,07/26/26 13:49,,,,,Excellent,Budget (<5k),0.579
tablets,M90 Pro Wireless Gaming Earbuds Bluetooth 5.3 TWS Noise Reduction Headphones LED Power Display Low Latency Sports Earphones HiFi Stereo Bass Touch Control With Charging Case,M90 Pro Wireless Gaming Earbuds Bluetooth 5.3 TWS Noise Reduction Headphones LED Power Display Low Latency Sports Earphones HiFi Stereo Bass Touch Control With Charging Case,937,1300,27.9,FALSE,0,0,https://www.jumia.co.ke/generic-m90-pro-wireless-gaming-earbuds-bluetooth-5.3-tws-noise-reduction-headphones-led-power-display-low-latency-sports-earphones-hifi-stereo-bass-touch-control-with-charging-case-327930081.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.084
tablets,"Bluetooth headset, luminous noise-canceling headset, heavy bass wireless earbuds","Bluetooth headset, luminous noise-canceling headset, heavy bass wireless earbuds",864,2975,71,TRUE,0,0,https://www.jumia.co.ke/generic-bluetooth-headset-luminous-noise-canceling-headset-heavy-bass-wireless-earbuds-315378934.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.213
tablets,"Sports Karaoke Bluetooth Earphones, Wireless Sound Card Live Broadcasting and Audio Editing Earphones, Bluetooth Neck-Hanging Earbud Headset, Comfortable Fit and Freedom of Movement (Black)","Sports Karaoke Bluetooth Earphones, Wireless Sound Card Live Broadcasting and Audio Editing Earphones, Bluetooth Neck-Hanging Earbud Headset, Comfortable Fit and Freedom of Movement (Black)",637,1608,60.4,TRUE,0,0,https://www.jumia.co.ke/generic-sports-karaoke-bluetooth-earphones-wireless-sound-card-live-broadcasting-and-audio-editing-earphones-bluetooth-neck-hanging-earbud-headset-comfortable-fit-and-freedom-of-movement-black-327515303.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.181
tablets,Retro-style communication device Fun handset-shaped earphone,Retro-style communication device Fun handset-shaped earphone,3000,5359,44,FALSE,0,0,https://www.jumia.co.ke/generic-retro-style-communication-device-fun-handset-shaped-earphone-325930837.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.132
tablets,"redbeat B1 Kids Tablet, 7-inch HD, 2GB RAM/32GB ROM, Android 11, Pink Silicone Case, Black","redbeat B1 Kids Tablet, 7-inch HD, 2GB RAM/32GB ROM, Android 11, Pink Silicone Case, Black",5226,9380,44.3,FALSE,4.4,0,https://www.jumia.co.ke/b1-kids-tablet-7-inch-hd-2gb-ram32gb-rom-android-11-pink-silicone-case.-black-redbeat-mpg8920964.html,07/26/26 13:49,32,2,,,Good,Entry (5k-15k),0.573
tablets,Wireless Earphones Bluetooth 5.3 Finger Touch Headset HIFI Slide Cover.,Wireless Earphones Bluetooth 5.3 Finger Touch Headset HIFI Slide Cover.,1300,,0,FALSE,1,0,https://www.jumia.co.ke/generic-wireless-earphones-bluetooth-5.3-finger-touch-headset-hifi-slide-cover.-158563685.html,07/26/26 13:49,,,,,Poor,Budget (<5k),0.1
tablets,Solar mini PowerBank 20000mAh with LED Lights & Built-in Cables -black,Solar mini PowerBank 20000mAh with LED Lights & Built-in Cables -black,1199,1999,40,FALSE,0,0,https://www.jumia.co.ke/generic-solar-mini-powerbank-20000mah-with-led-lights-built-in-cables-black-328424223.html,07/26/26 13:49,,,20000,,No Rating,Budget (<5k),0.12
tablets,S-Color C20S 7 Inch 5G Smart Tablet PC 8GB RAM+256GB ROM Android 13 Octa Core Dual SIM Educational Tablet With Full Free Gift Set,S-Color C20S 7 Inch 5G Smart Tablet PC 8GB RAM+256GB ROM Android 13 Octa Core Dual SIM Educational Tablet With Full Free Gift Set,6030,13400,55,FALSE,0,0,https://www.jumia.co.ke/s-color-c20s-7-inch-5g-smart-tablet-pc-8gb-ram256gb-rom-android-13-octa-core-dual-sim-educational-tablet-with-full-free-gift-set-328444662.html,07/26/26 13:49,256,8,,,No Rating,Entry (5k-15k),0.165
tablets,P47 Bluetooth Headset HiFi Stereo Foldable Wireless Sports Headphone,P47 Bluetooth Headset HiFi Stereo Foldable Wireless Sports Headphone,599,937,36.1,FALSE,0,0,https://www.jumia.co.ke/generic-p47-bluetooth-headset-hifi-stereo-foldable-wireless-sports-headphone-327504983.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.108
tablets,Smart wireless Bluetooth earphones with microphone,Smart wireless Bluetooth earphones with microphone,1250,1608,22.3,FALSE,4,0,https://www.jumia.co.ke/generic-smart-wireless-bluetooth-earphones-with-microphone-326290930.html,07/26/26 13:49,,,,,Good,Budget (<5k),0.467
tablets,Vision Plus Neck Pods 2 in 1,Vision Plus Neck Pods 2 in 1,4500,7995,43.7,FALSE,0,0,https://www.jumia.co.ke/vision-plus-neck-pods-2-in-1-327029865.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.131
tablets,Wireless Bluetooth earphone with Mic LED Display Earbuds Bluetooth earbuds headphone,Wireless Bluetooth earphone with Mic LED Display Earbuds Bluetooth earbuds headphone,429,2680,84,TRUE,0,0,https://www.jumia.co.ke/generic-wireless-bluetooth-earphone-with-mic-led-display-earbuds-bluetooth-earbuds-headphone-325834939.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.252
tablets,Solar Power Bank 10000mAh with LED Lights & Built-in Cables - White,Solar Power Bank 10000mAh with LED Lights & Built-in Cables - White,850,1999,57.5,FALSE,0,0,https://www.jumia.co.ke/generic-solar-power-bank-10000mah-with-led-lights-built-in-cables-white-328419123.html,07/26/26 13:49,,,10000,,No Rating,Budget (<5k),0.172
tablets,S-Color A40S 7 Inch 5G Smart Tablet PC 6GB RAM+256GB ROM Android 12 Quad Core Dual SIM Tablet With Free Full Gift Set,S-Color A40S 7 Inch 5G Smart Tablet PC 6GB RAM+256GB ROM Android 12 Quad Core Dual SIM Tablet With Free Full Gift Set,4690,8710,46.2,FALSE,0,0,https://www.jumia.co.ke/s-color-a40s-7-inch-5g-smart-tablet-pc-6gb-ram256gb-rom-android-12-quad-core-dual-sim-tablet-with-free-full-gift-set-328444654.html,07/26/26 13:49,256,6,,,No Rating,Budget (<5k),0.139
tablets,Oraimo PowerJet 501 50000 Power Bank - 85W Ultra Fast Charging - Type-C PD & QC3.0 - For Laptops & Smartphones,Oraimo PowerJet 501 50000 Power Bank - 85W Ultra Fast Charging - Type-C PD & QC3.0 - For Laptops & Smartphones,5999,8999,33.3,FALSE,5,0,https://www.jumia.co.ke/oraimo-powerjet-501-50000-power-bank-85w-ultra-fast-charging-type-c-pd-qc3.0-for-laptops-smartphones-328467093.html,07/26/26 13:49,,,,,Excellent,Entry (5k-15k),0.6
tablets,Oraimo TYPE C Wired Earphone - Black,Oraimo TYPE C Wired Earphone - Black,570,999,42.9,FALSE,3,0,https://www.jumia.co.ke/type-c-wired-earphone-black-oraimo-mpg10345136.html,07/26/26 13:49,,,,,Average,Budget (<5k),0.429
tablets,Wireless Bone Conduction 18Headphones Bluetooth Earphones Sports Earbuds Earring Ear Hook With Mic Headset,Wireless Bone Conduction 18Headphones Bluetooth Earphones Sports Earbuds Earring Ear Hook With Mic Headset,1474,2948,50,FALSE,5,0,https://www.jumia.co.ke/generic-wireless-bone-conduction-18headphones-bluetooth-earphones-sports-earbuds-earring-ear-hook-with-mic-headset-326475100.html,07/26/26 13:49,,,,,Excellent,Budget (<5k),0.65
tablets,"S-Color A50S 7"" 5G Android Tablet, 6GB RAM + 256GB ROM, Octa Core, Dual SIM, WiFi, Free Gift Set","S-Color A50S 7"" 5G Android Tablet, 6GB RAM + 256GB ROM, Octa Core, Dual SIM, WiFi, Free Gift Set",6566,8710,24.6,FALSE,0,0,https://www.jumia.co.ke/s-color-a50s-7-5g-android-tablet-6gb-ram-256gb-rom-octa-core-dual-sim-wifi-free-gift-set-328444643.html,07/26/26 13:49,256,6,,,No Rating,Entry (5k-15k),0.074
tablets,"H&S V650 Wireless Bluetooth Headphones – ENC Noise Reduction, Over-Ear Stereo Headset, Bluetooth 5.4, AUX Support-Black","H&S V650 Wireless Bluetooth Headphones – ENC Noise Reduction, Over-Ear Stereo Headset, Bluetooth 5.4, AUX Support-Black",1260,1380,8.7,FALSE,0,0,https://www.jumia.co.ke/generic-hs-v650-wireless-bluetooth-headphones-enc-noise-reduction-over-ear-stereo-headset-bluetooth-5.4-aux-support-black-327377687.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.026
tablets,"Oraimo Necklace 5, 0EB-611 ANC 40 HRS Playtime Neckband","Oraimo  Necklace 5, 0EB-611 ANC 40 HRS Playtime Neckband",2699,4999,46,FALSE,0,0,https://www.jumia.co.ke/oraimo-necklace-5-0eb-611-anc-40-hrs-playtime-neckband-328308822.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.138
tablets,Wireless Gaming Headset Cute Cat Bluetooth Foldable Headphones for Kid,Wireless Gaming Headset Cute Cat Bluetooth Foldable Headphones for Kid,699,1071,34.7,FALSE,5,0,https://www.jumia.co.ke/generic-wireless-gaming-headset-cute-cat-bluetooth-foldable-headphones-for-kid-327483162.html,07/26/26 13:49,,,,,Excellent,Budget (<5k),0.604
tablets,"Ofia Huntop HT-A77 Wireless Bluetooth Earphones, On-Ear Stereo Sound, Lightweight Comfortable Design, Built-in Microphone, Long Battery Life, Portable Music & Call Headset for Travel, Work, Gym & Daily Use","Ofia Huntop HT-A77 Wireless Bluetooth Earphones, On-Ear Stereo Sound, Lightweight Comfortable Design, Built-in Microphone, Long Battery Life, Portable Music & Call Headset for Travel, Work, Gym & Daily Use",499,999,50.1,FALSE,0,0,https://www.jumia.co.ke/ofia-huntop-ht-a77-wireless-bluetooth-earphones-on-ear-stereo-sound-lightweight-comfortable-design-built-in-microphone-long-battery-life-portable-music-call-headset-for-travel-work-gym-daily-use-328560125.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.15
tablets,Vision Plus Moove Pro - Neck Band VPNB1 - Black,Vision Plus Moove Pro - Neck Band VPNB1 - Black,1550,4495,65.5,TRUE,2.5,0,https://www.jumia.co.ke/vision-plus-moove-pro-neck-band-vpnb1-black-325302838.html,07/26/26 13:49,,,,,Average,Budget (<5k),0.446
tablets,Smart Bluetooth 4.0 Headphone Wireless Earphone Headset with Mic,Smart Bluetooth 4.0 Headphone Wireless Earphone Headset with Mic,1382,4264,67.6,TRUE,5,0,https://www.jumia.co.ke/generic-smart-bluetooth-4.0-headphone-wireless-earphone-headset-with-mic-314595712.html,07/26/26 13:49,,,,,Excellent,Budget (<5k),0.703
tablets,Wireless Headset Cute Cat LED Light HiFi Stereo Bluetooth Headphones,Wireless Headset Cute Cat LED Light HiFi Stereo Bluetooth Headphones,699,1071,34.7,FALSE,0,0,https://www.jumia.co.ke/generic-wireless-headset-cute-cat-led-light-hifi-stereo-bluetooth-headphones-327483115.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.104
tablets,Wireless Bluetooth Headphones High-Fidelity Noise Canceling Sports Headphones,Wireless Bluetooth Headphones High-Fidelity Noise Canceling Sports Headphones,482,804,40,FALSE,0,0,https://www.jumia.co.ke/generic-wireless-bluetooth-headphones-high-fidelity-noise-canceling-sports-headphones-327504962.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.12
tablets,JC GT280 Wireless Bluetooth Earphone Earpods Ear Hooks,JC GT280 Wireless Bluetooth Earphone Earpods Ear Hooks,311,,0,FALSE,2.3,0,https://www.jumia.co.ke/generic-jc-gt280-wireless-bluetooth-earphone-earpods-ear-hooks-279681206.html,07/26/26 13:49,,,,,Poor,Budget (<5k),0.23
tablets,"Bluetooth Smart Glasses with Built-in Speakers and Microphone, Wireless Audio Sunglasses for Music and Hands-Free Calls, Lightweight Smart Glasses for Driving, Sports and Daily Use","Bluetooth Smart Glasses with Built-in Speakers and Microphone, Wireless Audio Sunglasses for Music and Hands-Free Calls, Lightweight Smart Glasses for Driving, Sports and Daily Use",871,1340,35,FALSE,0,0,https://www.jumia.co.ke/generic-bluetooth-smart-glasses-with-built-in-speakers-and-microphone-wireless-audio-sunglasses-for-music-and-hands-free-calls-lightweight-smart-glasses-for-driving-sports-and-daily-use-326641763.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.105
tablets,"Amaya Stereo Bass Type C Earphones with Mic - AEP-13, HD Sound, Ergonomic Design_Black","Amaya Stereo Bass Type C Earphones with Mic - AEP-13, HD Sound, Ergonomic Design_Black",499,699,28.6,FALSE,0,0,https://www.jumia.co.ke/amaya-stereo-bass-type-c-earphones-with-mic-aep-13-hd-sound-ergonomic-designblack-328059069.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.086
tablets,Pro 3 Wireless Bluetooth Earbuds TWS Noise Reduction Headphones HiFi Stereo Earphones Touch Control Sports Gaming Ear Pods With Charging Case HD Call Bass Compatible With Android & iPhone,Pro 3 Wireless Bluetooth Earbuds TWS Noise Reduction Headphones HiFi Stereo Earphones Touch Control Sports Gaming Ear Pods With Charging Case HD Call Bass Compatible With Android & iPhone,837,989,15.4,FALSE,0,0,https://www.jumia.co.ke/generic-pro-3-wireless-bluetooth-earbuds-tws-noise-reduction-headphones-hifi-stereo-earphones-touch-control-sports-gaming-ear-pods-with-charging-case-hd-call-bass-compatible-with-android-iphone-327987784.html,07/26/26 13:49,,,,,No Rating,Budget (<5k),0.046
tablets,Oraimo MAGPOWER 15 10000MAH WIRELESS POWERBANK MAGSAFE,Oraimo MAGPOWER 15 10000MAH WIRELESS POWERBANK MAGSAFE,2699,3999,32.5,FALSE,0,0,https://www.jumia.co.ke/oraimo-magpower-15-10000mah-wireless-powerbank-magsafe-328448315.html,07/26/26 13:49,,,10000,,No Rating,Budget (<5k),0.098
